"Step","RoboPianist-repertoire-150-ClairDeLune-v0__42__1700132086 - train/return","RoboPianist-repertoire-150-ClairDeLune-v0__42__1700132086 - train/return__MIN","RoboPianist-repertoire-150-ClairDeLune-v0__42__1700132086 - train/return__MAX","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1700110699.5470524--baseline-no-dropQ - train/return","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1700110699.5470524--baseline-no-dropQ - train/return__MIN","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1700110699.5470524--baseline-no-dropQ - train/return__MAX","RoboPianist-repertoire-150-ClairDeLune-v0__200__1700083683 - train/return","RoboPianist-repertoire-150-ClairDeLune-v0__200__1700083683 - train/return__MIN","RoboPianist-repertoire-150-ClairDeLune-v0__200__1700083683 - train/return__MAX","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-200-1700078080.3285866--baseline-no-dropQ - train/return","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-200-1700078080.3285866--baseline-no-dropQ - train/return__MIN","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-200-1700078080.3285866--baseline-no-dropQ - train/return__MAX","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-88-1700044940.2427297--baseline-no-dropQ - train/return","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-88-1700044940.2427297--baseline-no-dropQ - train/return__MIN","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-88-1700044940.2427297--baseline-no-dropQ - train/return__MAX","RoboPianist-repertoire-150-ClairDeLune-v0__88__1700035725 - train/return","RoboPianist-repertoire-150-ClairDeLune-v0__88__1700035725 - train/return__MIN","RoboPianist-repertoire-150-ClairDeLune-v0__88__1700035725 - train/return__MAX","sacsag-ClairDeLune-seed-42-1699797185.745583--relu-lr5e-4-three-head-clip - train/return","sacsag-ClairDeLune-seed-42-1699797185.745583--relu-lr5e-4-three-head-clip - train/return__MIN","sacsag-ClairDeLune-seed-42-1699797185.745583--relu-lr5e-4-three-head-clip - train/return__MAX","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1699795662.5193653--relu-lr5e-4-one-head-no-clip - train/return","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1699795662.5193653--relu-lr5e-4-one-head-no-clip - train/return__MIN","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1699795662.5193653--relu-lr5e-4-one-head-no-clip - train/return__MAX","sacsag-ClairDeLune-seed-200-1699760180.3936944--relu-lr5e-4-three-head-clip - train/return","sacsag-ClairDeLune-seed-200-1699760180.3936944--relu-lr5e-4-three-head-clip - train/return__MIN","sacsag-ClairDeLune-seed-200-1699760180.3936944--relu-lr5e-4-three-head-clip - train/return__MAX","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-200-1699759930.4567697--relu-lr5e-4-one-head-no-clip - train/return","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-200-1699759930.4567697--relu-lr5e-4-one-head-no-clip - train/return__MIN","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-200-1699759930.4567697--relu-lr5e-4-one-head-no-clip - train/return__MAX"
"25916","741.0151996945182","741.0151996945182","741.0151996945182","1027.2755530650059","1027.2755530650059","1027.2755530650059","531.7529648521822","531.7529648521822","531.7529648521822","1093.4010172751923","1093.4010172751923","1093.4010172751923","1051.0684297732744","1051.0684297732744","1051.0684297732744","489.294872933527","489.294872933527","489.294872933527","1514.8176906139934","1514.8176906139934","1514.8176906139934","1471.9615244707036","1471.9615244707036","1471.9615244707036","1472.2540313015415","1472.2540313015415","1472.2540313015415","1421.2155242384852","1421.2155242384852","1421.2155242384852"
"26505","729.3762243640899","729.3762243640899","729.3762243640899","1031.7931447103233","1031.7931447103233","1031.7931447103233","532.0086850399797","532.0086850399797","532.0086850399797","1130.9438076308002","1130.9438076308002","1130.9438076308002","1076.0865471466925","1076.0865471466925","1076.0865471466925","484.5360437584459","484.5360437584459","484.5360437584459","1498.4203883769624","1498.4203883769624","1498.4203883769624","1450.5223729839356","1450.5223729839356","1450.5223729839356","1475.5486528428341","1475.5486528428341","1475.5486528428341","1435.3387471835194","1435.3387471835194","1435.3387471835194"
"27094","770.6625037444497","770.6625037444497","770.6625037444497","1021.517964268626","1021.517964268626","1021.517964268626","570.8698316013254","570.8698316013254","570.8698316013254","1142.8452596043655","1142.8452596043655","1142.8452596043655","1080.3603292429896","1080.3603292429896","1080.3603292429896","513.5723602845379","513.5723602845379","513.5723602845379","1532.8970352720205","1532.8970352720205","1532.8970352720205","1487.7582610612951","1487.7582610612951","1487.7582610612951","1478.7494180452657","1478.7494180452657","1478.7494180452657","1475.4866318123168","1475.4866318123168","1475.4866318123168"
"27683","742.0275847308222","742.0275847308222","742.0275847308222","1011.2931055006654","1011.2931055006654","1011.2931055006654","589.5722416529286","589.5722416529286","589.5722416529286","1111.6699141535537","1111.6699141535537","1111.6699141535537","1070.2943838670158","1070.2943838670158","1070.2943838670158","511.65900990769217","511.65900990769217","511.65900990769217","1542.1308743380075","1542.1308743380075","1542.1308743380075","1466.3842058554521","1466.3842058554521","1466.3842058554521","1492.4584271125261","1492.4584271125261","1492.4584271125261","1455.6887473124314","1455.6887473124314","1455.6887473124314"
"28272","772.3933120918989","772.3933120918989","772.3933120918989","1055.798622760731","1055.798622760731","1055.798622760731","603.7788173943293","603.7788173943293","603.7788173943293","1008.8220237939307","1008.8220237939307","1008.8220237939307","1079.6256196616905","1079.6256196616905","1079.6256196616905","535.3556391763191","535.3556391763191","535.3556391763191","1520.2786375639332","1520.2786375639332","1520.2786375639332","1479.1739052678777","1479.1739052678777","1479.1739052678777","1501.1123516263106","1501.1123516263106","1501.1123516263106","1465.0779219386243","1465.0779219386243","1465.0779219386243"
"28861","807.1536302338345","807.1536302338345","807.1536302338345","1053.1928133254326","1053.1928133254326","1053.1928133254326","604.345263297021","604.345263297021","604.345263297021","1149.0080420748504","1149.0080420748504","1149.0080420748504","1078.2350924842876","1078.2350924842876","1078.2350924842876","570.1341478400326","570.1341478400326","570.1341478400326","1560.288296071472","1560.288296071472","1560.288296071472","1500.7718660884555","1500.7718660884555","1500.7718660884555","1506.7215462777729","1506.7215462777729","1506.7215462777729","1491.6809904895683","1491.6809904895683","1491.6809904895683"
"29450","815.3992353312003","815.3992353312003","815.3992353312003","1048.7109345004262","1048.7109345004262","1048.7109345004262","570.6876198922461","570.6876198922461","570.6876198922461","1134.0016997884807","1134.0016997884807","1134.0016997884807","1107.0931619536002","1107.0931619536002","1107.0931619536002","582.9615106238841","582.9615106238841","582.9615106238841","1540.5771135640236","1540.5771135640236","1540.5771135640236","1507.307874719801","1507.307874719801","1507.307874719801","1503.5390060422235","1503.5390060422235","1503.5390060422235","1506.1298823699146","1506.1298823699146","1506.1298823699146"
"30039","819.043417199809","819.043417199809","819.043417199809","1055.3111472648852","1055.3111472648852","1055.3111472648852","635.2263853384991","635.2263853384991","635.2263853384991","1141.753498536063","1141.753498536063","1141.753498536063","1095.9032494276605","1095.9032494276605","1095.9032494276605","596.0622607810236","596.0622607810236","596.0622607810236","1536.7619270480716","1536.7619270480716","1536.7619270480716","1518.4887261800422","1518.4887261800422","1518.4887261800422","1522.3976910528777","1522.3976910528777","1522.3976910528777","1482.103814235068","1482.103814235068","1482.103814235068"
"30628","816.4469920634876","816.4469920634876","816.4469920634876","1072.4355058461222","1072.4355058461222","1072.4355058461222","662.8419165340839","662.8419165340839","662.8419165340839","1167.7282678607999","1167.7282678607999","1167.7282678607999","1084.4630054736415","1084.4630054736415","1084.4630054736415","579.4865525876377","579.4865525876377","579.4865525876377","1558.0092668111763","1558.0092668111763","1558.0092668111763","1529.7384353761313","1529.7384353761313","1529.7384353761313","1522.1271229613506","1522.1271229613506","1522.1271229613506","1524.8482647731378","1524.8482647731378","1524.8482647731378"
"31217","799.713561139742","799.713561139742","799.713561139742","1056.8032185103762","1056.8032185103762","1056.8032185103762","652.0519248503474","652.0519248503474","652.0519248503474","1165.7637572677313","1165.7637572677313","1165.7637572677313","1057.8311386199778","1057.8311386199778","1057.8311386199778","599.2422962438823","599.2422962438823","599.2422962438823","1570.7693066846152","1570.7693066846152","1570.7693066846152","1537.7701620587334","1537.7701620587334","1537.7701620587334","1528.9652634257504","1528.9652634257504","1528.9652634257504","1509.7948938688173","1509.7948938688173","1509.7948938688173"
"31806","824.5126657341841","824.5126657341841","824.5126657341841","1012.7876336309114","1012.7876336309114","1012.7876336309114","635.3670848513273","635.3670848513273","635.3670848513273","1190.5542444071298","1190.5542444071298","1190.5542444071298","1103.7252321661006","1103.7252321661006","1103.7252321661006","606.0032520571385","606.0032520571385","606.0032520571385","1573.6430208017464","1573.6430208017464","1573.6430208017464","1512.5825197760896","1512.5825197760896","1512.5825197760896","1507.1178238336738","1507.1178238336738","1507.1178238336738","1516.0775865048859","1516.0775865048859","1516.0775865048859"
"32395","804.9191173348551","804.9191173348551","804.9191173348551","1088.70571416301","1088.70571416301","1088.70571416301","674.1109314524161","674.1109314524161","674.1109314524161","1190.5157917843665","1190.5157917843665","1190.5157917843665","1101.2065629124925","1101.2065629124925","1101.2065629124925","657.4169875092406","657.4169875092406","657.4169875092406","1574.308080726768","1574.308080726768","1574.308080726768","1542.9493616017799","1542.9493616017799","1542.9493616017799","1521.1974259517851","1521.1974259517851","1521.1974259517851","1513.1062464032534","1513.1062464032534","1513.1062464032534"
"32984","822.5152840763611","822.5152840763611","822.5152840763611","1076.157860837198","1076.157860837198","1076.157860837198","638.5088511090514","638.5088511090514","638.5088511090514","1134.1312110302651","1134.1312110302651","1134.1312110302651","1129.0167053983475","1129.0167053983475","1129.0167053983475","655.7627354702801","655.7627354702801","655.7627354702801","1553.3457404754322","1553.3457404754322","1553.3457404754322","1538.8275862002483","1538.8275862002483","1538.8275862002483","1532.4083104612941","1532.4083104612941","1532.4083104612941","1546.940819087521","1546.940819087521","1546.940819087521"
"33573","818.2029053083292","818.2029053083292","818.2029053083292","1084.7150304301538","1084.7150304301538","1084.7150304301538","672.343511363136","672.343511363136","672.343511363136","1204.8070533648756","1204.8070533648756","1204.8070533648756","1127.2221490629909","1127.2221490629909","1127.2221490629909","656.6164691897254","656.6164691897254","656.6164691897254","1577.1673600457414","1577.1673600457414","1577.1673600457414","1545.408914395237","1545.408914395237","1545.408914395237","1532.9742245593766","1532.9742245593766","1532.9742245593766","1540.233862885203","1540.233862885203","1540.233862885203"
"34162","855.691176269173","855.691176269173","855.691176269173","1096.1682272095647","1096.1682272095647","1096.1682272095647","656.7761942239339","656.7761942239339","656.7761942239339","1209.030486106508","1209.030486106508","1209.030486106508","1149.9212129430887","1149.9212129430887","1149.9212129430887","665.2315243138868","665.2315243138868","665.2315243138868","1577.239030640149","1577.239030640149","1577.239030640149","1531.3067785113872","1531.3067785113872","1531.3067785113872","1549.2538984741223","1549.2538984741223","1549.2538984741223","1539.093486421705","1539.093486421705","1539.093486421705"
"34751","826.8230222977521","826.8230222977521","826.8230222977521","1085.6942267687966","1085.6942267687966","1085.6942267687966","700.2443846721137","700.2443846721137","700.2443846721137","1163.6423194357378","1163.6423194357378","1163.6423194357378","1142.6734948985354","1142.6734948985354","1142.6734948985354","690.3692276342666","690.3692276342666","690.3692276342666","1571.1623887850576","1571.1623887850576","1571.1623887850576","1546.9252857489296","1546.9252857489296","1546.9252857489296","1536.0657041739578","1536.0657041739578","1536.0657041739578","1509.1376321951866","1509.1376321951866","1509.1376321951866"
"35340","842.9180724995787","842.9180724995787","842.9180724995787","1070.7439530378347","1070.7439530378347","1070.7439530378347","677.6073632999223","677.6073632999223","677.6073632999223","1210.7921830336677","1210.7921830336677","1210.7921830336677","992.4709593101195","992.4709593101195","992.4709593101195","712.74977357098","712.74977357098","712.74977357098","1575.871012356937","1575.871012356937","1575.871012356937","1550.7708565556322","1550.7708565556322","1550.7708565556322","1557.8668898032956","1557.8668898032956","1557.8668898032956","1545.9282501922303","1545.9282501922303","1545.9282501922303"
"35929","800.7355865051381","800.7355865051381","800.7355865051381","1069.314604315787","1069.314604315787","1069.314604315787","666.7419386684755","666.7419386684755","666.7419386684755","1220.9479546619136","1220.9479546619136","1220.9479546619136","1142.782871689918","1142.782871689918","1142.782871689918","652.5861654859617","652.5861654859617","652.5861654859617","1579.3713315323919","1579.3713315323919","1579.3713315323919","1560.066656996226","1560.066656996226","1560.066656996226","1559.6078041521546","1559.6078041521546","1559.6078041521546","1538.420899031765","1538.420899031765","1538.420899031765"
"36518","746.812558628527","746.812558628527","746.812558628527","1078.9555182321874","1078.9555182321874","1078.9555182321874","678.8381359110213","678.8381359110213","678.8381359110213","1206.4459713373499","1206.4459713373499","1206.4459713373499","1098.7094732290811","1098.7094732290811","1098.7094732290811","675.1831441949804","675.1831441949804","675.1831441949804","1576.0920973301543","1576.0920973301543","1576.0920973301543","1561.361546894549","1561.361546894549","1561.361546894549","1557.0090536817647","1557.0090536817647","1557.0090536817647","1544.850703153843","1544.850703153843","1544.850703153843"
"37107","746.1746820649213","746.1746820649213","746.1746820649213","1061.8518558567507","1061.8518558567507","1061.8518558567507","689.4581355523252","689.4581355523252","689.4581355523252","1224.9403677019113","1224.9403677019113","1224.9403677019113","1172.4470298187093","1172.4470298187093","1172.4470298187093","698.2642986862778","698.2642986862778","698.2642986862778","1585.711082801729","1585.711082801729","1585.711082801729","1576.308496163947","1576.308496163947","1576.308496163947","1562.0485654863096","1562.0485654863096","1562.0485654863096","1562.368791889661","1562.368791889661","1562.368791889661"
"37696","693.4409394943631","693.4409394943631","693.4409394943631","1081.6105822441432","1081.6105822441432","1081.6105822441432","700.3618399927719","700.3618399927719","700.3618399927719","1222.5684848449469","1222.5684848449469","1222.5684848449469","1105.7065685584532","1105.7065685584532","1105.7065685584532","720.2353828877201","720.2353828877201","720.2353828877201","1573.0636024454393","1573.0636024454393","1573.0636024454393","1570.3989372229842","1570.3989372229842","1570.3989372229842","1561.7925627476043","1561.7925627476043","1561.7925627476043","1559.5370690011853","1559.5370690011853","1559.5370690011853"
"38285","693.5375772994217","693.5375772994217","693.5375772994217","1070.6091998370857","1070.6091998370857","1070.6091998370857","715.9290922612738","715.9290922612738","715.9290922612738","1107.5556644374435","1107.5556644374435","1107.5556644374435","1159.4232718880382","1159.4232718880382","1159.4232718880382","712.3098598453527","712.3098598453527","712.3098598453527","1562.101328625061","1562.101328625061","1562.101328625061","1576.7684899688709","1576.7684899688709","1576.7684899688709","1576.803308489834","1576.803308489834","1576.803308489834","1563.8397776479474","1563.8397776479474","1563.8397776479474"
"38874","732.9581445958632","732.9581445958632","732.9581445958632","1078.7851997560658","1078.7851997560658","1078.7851997560658","696.6020356315984","696.6020356315984","696.6020356315984","1204.5835442015732","1204.5835442015732","1204.5835442015732","1145.9878062214143","1145.9878062214143","1145.9878062214143","734.4514414474964","734.4514414474964","734.4514414474964","1579.5114250802167","1579.5114250802167","1579.5114250802167","1572.9237775802433","1572.9237775802433","1572.9237775802433","1580.831958368617","1580.831958368617","1580.831958368617","1573.237178990665","1573.237178990665","1573.237178990665"
"39463","733.6732427073883","733.6732427073883","733.6732427073883","1068.6923571620387","1068.6923571620387","1068.6923571620387","708.079629513306","708.079629513306","708.079629513306","1240.3458410689966","1240.3458410689966","1240.3458410689966","1177.6642463784801","1177.6642463784801","1177.6642463784801","716.6256967828003","716.6256967828003","716.6256967828003","1589.1036228898556","1589.1036228898556","1589.1036228898556","1580.3143570788832","1580.3143570788832","1580.3143570788832","1578.4875346660208","1578.4875346660208","1578.4875346660208","1570.8433791283783","1570.8433791283783","1570.8433791283783"
"40052","767.2437033334998","767.2437033334998","767.2437033334998","1067.836549088133","1067.836549088133","1067.836549088133","741.8894101169261","741.8894101169261","741.8894101169261","1231.5013094788933","1231.5013094788933","1231.5013094788933","1163.3372040262059","1163.3372040262059","1163.3372040262059","742.9286287284507","742.9286287284507","742.9286287284507","1592.135595231412","1592.135595231412","1592.135595231412","1577.6701993812167","1577.6701993812167","1577.6701993812167","1576.3294770484194","1576.3294770484194","1576.3294770484194","1588.0117499202352","1588.0117499202352","1588.0117499202352"
