"Step","RoboPianist-repertoire-150-NocturneOp9No2-v0__42__1700128439 - train/return","RoboPianist-repertoire-150-NocturneOp9No2-v0__42__1700128439 - train/return__MIN","RoboPianist-repertoire-150-NocturneOp9No2-v0__42__1700128439 - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1700109973.655212--baseline-no-dropQ - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1700109973.655212--baseline-no-dropQ - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1700109973.655212--baseline-no-dropQ - train/return__MAX","RoboPianist-repertoire-150-NocturneOp9No2-v0__200__1700082506 - train/return","RoboPianist-repertoire-150-NocturneOp9No2-v0__200__1700082506 - train/return__MIN","RoboPianist-repertoire-150-NocturneOp9No2-v0__200__1700082506 - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-200-1700077505.1347733--baseline-no-dropQ - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-200-1700077505.1347733--baseline-no-dropQ - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-200-1700077505.1347733--baseline-no-dropQ - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-88-1700045000.0311573--baseline-no-dropQ - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-88-1700045000.0311573--baseline-no-dropQ - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-88-1700045000.0311573--baseline-no-dropQ - train/return__MAX","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700035476 - train/return","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700035476 - train/return__MIN","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700035476 - train/return__MAX","sacsag-NocturneOp9No2-seed-42-1699797665.8685763--relu-lr5e-4-three-head-clip - train/return","sacsag-NocturneOp9No2-seed-42-1699797665.8685763--relu-lr5e-4-three-head-clip - train/return__MIN","sacsag-NocturneOp9No2-seed-42-1699797665.8685763--relu-lr5e-4-three-head-clip - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1699792010.5146313--relu-lr5e-4-one-head-no-clip - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1699792010.5146313--relu-lr5e-4-one-head-no-clip - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1699792010.5146313--relu-lr5e-4-one-head-no-clip - train/return__MAX","sacsag-NocturneOp9No2-seed-200-1699760587.9709177--relu-lr5e-4-three-head-clip - train/return","sacsag-NocturneOp9No2-seed-200-1699760587.9709177--relu-lr5e-4-three-head-clip - train/return__MIN","sacsag-NocturneOp9No2-seed-200-1699760587.9709177--relu-lr5e-4-three-head-clip - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-200-1699757746.6513517--relu-lr5e-4-one-head-no-clip - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-200-1699757746.6513517--relu-lr5e-4-one-head-no-clip - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-200-1699757746.6513517--relu-lr5e-4-one-head-no-clip - train/return__MAX"
"32298","972.6026812958936","972.6026812958936","972.6026812958936","1252.5791380158894","1252.5791380158894","1252.5791380158894","822.5591686047527","822.5591686047527","822.5591686047527","1387.2395660721227","1387.2395660721227","1387.2395660721227","1316.9588031361307","1316.9588031361307","1316.9588031361307","705.5476154616548","705.5476154616548","705.5476154616548","1769.072875177644","1769.072875177644","1769.072875177644","1653.333919010765","1653.333919010765","1653.333919010765","1745.4909247456849","1745.4909247456849","1745.4909247456849","1643.787487024511","1643.787487024511","1643.787487024511"
"33067","928.7571073514986","928.7571073514986","928.7571073514986","1247.4657112084108","1247.4657112084108","1247.4657112084108","810.9584628808665","810.9584628808665","810.9584628808665","1350.94395453361","1350.94395453361","1350.94395453361","1319.9253654537022","1319.9253654537022","1319.9253654537022","683.3053623846112","683.3053623846112","683.3053623846112","1781.1935152398837","1781.1935152398837","1781.1935152398837","1657.1075421731684","1657.1075421731684","1657.1075421731684","1747.7351371062268","1747.7351371062268","1747.7351371062268","1657.914070859715","1657.914070859715","1657.914070859715"
"33836","977.8601957932345","977.8601957932345","977.8601957932345","1247.3284674538809","1247.3284674538809","1247.3284674538809","839.980031854803","839.980031854803","839.980031854803","1386.0021576818565","1386.0021576818565","1386.0021576818565","1318.7279028378957","1318.7279028378957","1318.7279028378957","708.8239719055201","708.8239719055201","708.8239719055201","1766.3465398823053","1766.3465398823053","1766.3465398823053","1673.9398637457834","1673.9398637457834","1673.9398637457834","1745.8234591200462","1745.8234591200462","1745.8234591200462","1696.2627258095167","1696.2627258095167","1696.2627258095167"
"34605","867.4948353214156","867.4948353214156","867.4948353214156","1262.0807186769632","1262.0807186769632","1262.0807186769632","928.7856397997264","928.7856397997264","928.7856397997264","1373.7435303536367","1373.7435303536367","1373.7435303536367","1333.080211682118","1333.080211682118","1333.080211682118","743.7419226897766","743.7419226897766","743.7419226897766","1790.5530792127904","1790.5530792127904","1790.5530792127904","1673.1962445343095","1673.1962445343095","1673.1962445343095","1747.3202990056686","1747.3202990056686","1747.3202990056686","1693.0657751157332","1693.0657751157332","1693.0657751157332"
"35374","875.7022939716622","875.7022939716622","875.7022939716622","1272.3326252992904","1272.3326252992904","1272.3326252992904","902.2354882893297","902.2354882893297","902.2354882893297","1389.9964394574697","1389.9964394574697","1389.9964394574697","1323.8539384518638","1323.8539384518638","1323.8539384518638","699.2111801325804","699.2111801325804","699.2111801325804","1780.8126561516974","1780.8126561516974","1780.8126561516974","1681.3733574899281","1681.3733574899281","1681.3733574899281","1761.547936934684","1761.547936934684","1761.547936934684","1710.1904901756945","1710.1904901756945","1710.1904901756945"
"36143","911.039043952385","911.039043952385","911.039043952385","1295.0242261526114","1295.0242261526114","1295.0242261526114","899.2453470928212","899.2453470928212","899.2453470928212","1380.7564827317328","1380.7564827317328","1380.7564827317328","1339.0500196651542","1339.0500196651542","1339.0500196651542","745.884277812672","745.884277812672","745.884277812672","1785.84756813136","1785.84756813136","1785.84756813136","1688.6906033070966","1688.6906033070966","1688.6906033070966","1775.435595366853","1775.435595366853","1775.435595366853","1711.016521938026","1711.016521938026","1711.016521938026"
"36912","818.706408505511","818.706408505511","818.706408505511","1295.7171805579792","1295.7171805579792","1295.7171805579792","932.6710339222112","932.6710339222112","932.6710339222112","1386.56267914427","1386.56267914427","1386.56267914427","1356.5096741381103","1356.5096741381103","1356.5096741381103","733.7058626606015","733.7058626606015","733.7058626606015","1794.5370535011898","1794.5370535011898","1794.5370535011898","1683.4474066192358","1683.4474066192358","1683.4474066192358","1786.6158221811602","1786.6158221811602","1786.6158221811602","1718.9219361321839","1718.9219361321839","1718.9219361321839"
"37681","908.4950482682057","908.4950482682057","908.4950482682057","1281.7388360029793","1281.7388360029793","1281.7388360029793","865.4891770042054","865.4891770042054","865.4891770042054","1399.8125260698755","1399.8125260698755","1399.8125260698755","1252.9221286284899","1252.9221286284899","1252.9221286284899","750.4115119282204","750.4115119282204","750.4115119282204","1807.2587715911004","1807.2587715911004","1807.2587715911004","1701.3432445769768","1701.3432445769768","1701.3432445769768","1778.099828158136","1778.099828158136","1778.099828158136","1738.2860453460216","1738.2860453460216","1738.2860453460216"
"38450","926.9158503160268","926.9158503160268","926.9158503160268","1294.332552985156","1294.332552985156","1294.332552985156","896.153971343257","896.153971343257","896.153971343257","1404.2526754231656","1404.2526754231656","1404.2526754231656","1371.0185884448356","1371.0185884448356","1371.0185884448356","737.6821201236341","737.6821201236341","737.6821201236341","1804.0740891363776","1804.0740891363776","1804.0740891363776","1711.4967851134875","1711.4967851134875","1711.4967851134875","1800.3895470656291","1800.3895470656291","1800.3895470656291","1724.2084258959812","1724.2084258959812","1724.2084258959812"
"39219","937.6253367595276","937.6253367595276","937.6253367595276","1298.3517887259682","1298.3517887259682","1298.3517887259682","883.1909222302319","883.1909222302319","883.1909222302319","1400.889137623599","1400.889137623599","1400.889137623599","1365.6047265585735","1365.6047265585735","1365.6047265585735","723.366510725452","723.366510725452","723.366510725452","1804.6767864482879","1804.6767864482879","1804.6767864482879","1721.6148218857186","1721.6148218857186","1721.6148218857186","1798.8472562000325","1798.8472562000325","1798.8472562000325","1739.3252234232853","1739.3252234232853","1739.3252234232853"
"39988","959.0460821923491","959.0460821923491","959.0460821923491","1275.879487598401","1275.879487598401","1275.879487598401","923.2365211381241","923.2365211381241","923.2365211381241","1399.3451886603336","1399.3451886603336","1399.3451886603336","1340.138303617933","1340.138303617933","1340.138303617933","738.933716380027","738.933716380027","738.933716380027","1814.04536430078","1814.04536430078","1814.04536430078","1743.575667805967","1743.575667805967","1743.575667805967","1818.4493841357437","1818.4493841357437","1818.4493841357437","1730.10898766515","1730.10898766515","1730.10898766515"
"40757","942.3433773672351","942.3433773672351","942.3433773672351","1287.2430039012215","1287.2430039012215","1287.2430039012215","923.1600575436358","923.1600575436358","923.1600575436358","1408.9435693445546","1408.9435693445546","1408.9435693445546","1374.78357310952","1374.78357310952","1374.78357310952","781.0212052768791","781.0212052768791","781.0212052768791","1832.904009973008","1832.904009973008","1832.904009973008","1741.0828332241356","1741.0828332241356","1741.0828332241356","1809.3895699295397","1809.3895699295397","1809.3895699295397","1750.3978010253059","1750.3978010253059","1750.3978010253059"
"41526","1006.5265546941712","1006.5265546941712","1006.5265546941712","1283.772735942021","1283.772735942021","1283.772735942021","972.2422181771885","972.2422181771885","972.2422181771885","1407.524947041676","1407.524947041676","1407.524947041676","1377.3138502713152","1377.3138502713152","1377.3138502713152","793.3657725867848","793.3657725867848","793.3657725867848","1823.367380143399","1823.367380143399","1823.367380143399","1740.6378716417216","1740.6378716417216","1740.6378716417216","1811.6529833845577","1811.6529833845577","1811.6529833845577","1751.154823618258","1751.154823618258","1751.154823618258"
"42295","924.4781121974627","924.4781121974627","924.4781121974627","1297.6593580707884","1297.6593580707884","1297.6593580707884","796.3345673887762","796.3345673887762","796.3345673887762","1382.470851835869","1382.470851835869","1382.470851835869","1374.4849086006288","1374.4849086006288","1374.4849086006288","832.8883911402936","832.8883911402936","832.8883911402936","1832.5616544124623","1832.5616544124623","1832.5616544124623","1738.3790636995172","1738.3790636995172","1738.3790636995172","1825.6402082370694","1825.6402082370694","1825.6402082370694","1772.1334813089088","1772.1334813089088","1772.1334813089088"
"43064","987.2527368678111","987.2527368678111","987.2527368678111","1300.4854610555024","1300.4854610555024","1300.4854610555024","1014.301534146823","1014.301534146823","1014.301534146823","1405.6569489602944","1405.6569489602944","1405.6569489602944","1365.7680750555696","1365.7680750555696","1365.7680750555696","814.1040291324542","814.1040291324542","814.1040291324542","1845.8309857992692","1845.8309857992692","1845.8309857992692","1748.6125039644776","1748.6125039644776","1748.6125039644776","1825.3341691536832","1825.3341691536832","1825.3341691536832","1769.7876880611188","1769.7876880611188","1769.7876880611188"
"43833","1050.4420688019927","1050.4420688019927","1050.4420688019927","1326.216819649702","1326.216819649702","1326.216819649702","987.2804146726356","987.2804146726356","987.2804146726356","1414.0302184602385","1414.0302184602385","1414.0302184602385","1378.7044009296585","1378.7044009296585","1378.7044009296585","802.957424650788","802.957424650788","802.957424650788","1847.4843139837276","1847.4843139837276","1847.4843139837276","1757.5012750623098","1757.5012750623098","1757.5012750623098","1826.2090550314047","1826.2090550314047","1826.2090550314047","1770.3399559360603","1770.3399559360603","1770.3399559360603"
"44602","1043.550833141611","1043.550833141611","1043.550833141611","1306.0498585437945","1306.0498585437945","1306.0498585437945","1010.3520976583276","1010.3520976583276","1010.3520976583276","1417.3404458285381","1417.3404458285381","1417.3404458285381","1384.390012110323","1384.390012110323","1384.390012110323","839.198065514663","839.198065514663","839.198065514663","1845.247447057221","1845.247447057221","1845.247447057221","1762.1060450806772","1762.1060450806772","1762.1060450806772","1839.7548221559116","1839.7548221559116","1839.7548221559116","1781.5208294944189","1781.5208294944189","1781.5208294944189"
"45371","1063.755725766886","1063.755725766886","1063.755725766886","1281.8681725283068","1281.8681725283068","1281.8681725283068","997.3004311561901","997.3004311561901","997.3004311561901","1416.7420547478466","1416.7420547478466","1416.7420547478466","1390.9345984639176","1390.9345984639176","1390.9345984639176","859.271142178175","859.271142178175","859.271142178175","1845.3503542426631","1845.3503542426631","1845.3503542426631","1765.2381291572565","1765.2381291572565","1765.2381291572565","1835.8590304267318","1835.8590304267318","1835.8590304267318","1781.5043020616215","1781.5043020616215","1781.5043020616215"
"46140","1088.9639332014053","1088.9639332014053","1088.9639332014053","1317.0632293682188","1317.0632293682188","1317.0632293682188","986.0026393017133","986.0026393017133","986.0026393017133","1403.0945360253754","1403.0945360253754","1403.0945360253754","1391.3042943003782","1391.3042943003782","1391.3042943003782","882.5395599805145","882.5395599805145","882.5395599805145","1836.2909164728476","1836.2909164728476","1836.2909164728476","1773.812951148986","1773.812951148986","1773.812951148986","1831.1155845776582","1831.1155845776582","1831.1155845776582","1797.461625000568","1797.461625000568","1797.461625000568"
"46909","1078.435942726294","1078.435942726294","1078.435942726294","1341.7602781544779","1341.7602781544779","1341.7602781544779","967.3459654312321","967.3459654312321","967.3459654312321","1421.8831632934691","1421.8831632934691","1421.8831632934691","1391.138552497607","1391.138552497607","1391.138552497607","871.3112091360039","871.3112091360039","871.3112091360039","1845.717483853236","1845.717483853236","1845.717483853236","1780.0936984998984","1780.0936984998984","1780.0936984998984","1849.5285821707366","1849.5285821707366","1849.5285821707366","1794.7894468567642","1794.7894468567642","1794.7894468567642"
"47678","1120.7084085381375","1120.7084085381375","1120.7084085381375","1329.021599967229","1329.021599967229","1329.021599967229","1000.1927933424888","1000.1927933424888","1000.1927933424888","1426.2582666694182","1426.2582666694182","1426.2582666694182","1395.5698380205363","1395.5698380205363","1395.5698380205363","865.433746788272","865.433746788272","865.433746788272","1868.626256119316","1868.626256119316","1868.626256119316","1789.6895968505473","1789.6895968505473","1789.6895968505473","1837.608179283426","1837.608179283426","1837.608179283426","1791.0385591404665","1791.0385591404665","1791.0385591404665"
"48447","1118.5717926084146","1118.5717926084146","1118.5717926084146","1323.0987294550291","1323.0987294550291","1323.0987294550291","1051.2722235392625","1051.2722235392625","1051.2722235392625","1241.3204061929935","1241.3204061929935","1241.3204061929935","1347.165773695749","1347.165773695749","1347.165773695749","858.6751082173698","858.6751082173698","858.6751082173698","1871.6791757531273","1871.6791757531273","1871.6791757531273","1794.5087928480552","1794.5087928480552","1794.5087928480552","1856.7087945833582","1856.7087945833582","1856.7087945833582","1791.62724134568","1791.62724134568","1791.62724134568"
"49216","1108.0771232032434","1108.0771232032434","1108.0771232032434","1318.152769859781","1318.152769859781","1318.152769859781","1070.3178865339692","1070.3178865339692","1070.3178865339692","1429.3352163569027","1429.3352163569027","1429.3352163569027","1397.4408176331856","1397.4408176331856","1397.4408176331856","867.9589796494183","867.9589796494183","867.9589796494183","1873.3457936528346","1873.3457936528346","1873.3457936528346","1796.2188917920794","1796.2188917920794","1796.2188917920794","1842.6648489530608","1842.6648489530608","1842.6648489530608","1800.0319183720744","1800.0319183720744","1800.0319183720744"
"49985","1143.3750895282913","1143.3750895282913","1143.3750895282913","1348.3026892734758","1348.3026892734758","1348.3026892734758","1089.7017847844538","1089.7017847844538","1089.7017847844538","1429.3691843995605","1429.3691843995605","1429.3691843995605","1392.5950422747178","1392.5950422747178","1392.5950422747178","901.6806908860248","901.6806908860248","901.6806908860248","1855.823909389905","1855.823909389905","1855.823909389905","1791.2062776362475","1791.2062776362475","1791.2062776362475","1855.0789749274347","1855.0789749274347","1855.0789749274347","1786.721654397427","1786.721654397427","1786.721654397427"
"50754","1192.966679853749","1192.966679853749","1192.966679853749","1336.5573426991334","1336.5573426991334","1336.5573426991334","1124.1874722718444","1124.1874722718444","1124.1874722718444","1427.8855008265766","1427.8855008265766","1427.8855008265766","1400.2140911418514","1400.2140911418514","1400.2140911418514","907.1041089567982","907.1041089567982","907.1041089567982","1870.7641408836719","1870.7641408836719","1870.7641408836719","1791.768942401743","1791.768942401743","1791.768942401743","1857.665806025468","1857.665806025468","1857.665806025468","1800.0668466450418","1800.0668466450418","1800.0668466450418"
"51523","1191.8539048237976","1191.8539048237976","1191.8539048237976","1361.6503690828515","1361.6503690828515","1361.6503690828515","1117.370079813854","1117.370079813854","1117.370079813854","1422.7081088925345","1422.7081088925345","1422.7081088925345","1404.0027678656606","1404.0027678656606","1404.0027678656606","892.2565808786574","892.2565808786574","892.2565808786574","1873.3890526971572","1873.3890526971572","1873.3890526971572","1796.9417253811534","1796.9417253811534","1796.9417253811534","1857.3849500731224","1857.3849500731224","1857.3849500731224","1829.2138281268346","1829.2138281268346","1829.2138281268346"
"52292","1181.431612444942","1181.431612444942","1181.431612444942","1357.760826947794","1357.760826947794","1357.760826947794","1158.863993949259","1158.863993949259","1158.863993949259","1428.8285179936038","1428.8285179936038","1428.8285179936038","1403.557751081045","1403.557751081045","1403.557751081045","914.0125551181025","914.0125551181025","914.0125551181025","1863.5925681262943","1863.5925681262943","1863.5925681262943","1799.8720536325907","1799.8720536325907","1799.8720536325907","1866.4548316671044","1866.4548316671044","1866.4548316671044","1817.3456701991058","1817.3456701991058","1817.3456701991058"
