"Step","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-44-1699883196.667999--dipo-clipaction-NocturneOp9No2 - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-44-1699883196.667999--dipo-clipaction-NocturneOp9No2 - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-44-1699883196.667999--dipo-clipaction-NocturneOp9No2 - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-43-1699883171.8948--dipo-clipaction-NocturneOp9No2 - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-43-1699883171.8948--dipo-clipaction-NocturneOp9No2 - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-43-1699883171.8948--dipo-clipaction-NocturneOp9No2 - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1699883098.0656614--dipo-clipaction-NocturneOp9No2 - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1699883098.0656614--dipo-clipaction-NocturneOp9No2 - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1699883098.0656614--dipo-clipaction-NocturneOp9No2 - train/return__MAX"
"118426","2087.2186979818935","2087.2186979818935","2087.2186979818935","2091.3347748741094","2091.3347748741094","2091.3347748741094","2080.4025944478185","2080.4025944478185","2080.4025944478185"
"119195","2096.836144840417","2096.836144840417","2096.836144840417","2093.31689262234","2093.31689262234","2093.31689262234","2091.0922418979585","2091.0922418979585","2091.0922418979585"
"119964","2100.6225440182366","2100.6225440182366","2100.6225440182366","2089.9599659858795","2089.9599659858795","2089.9599659858795","2084.766742080642","2084.766742080642","2084.766742080642"
"120733","2090.4934255379635","2090.4934255379635","2090.4934255379635","2099.7129342395033","2099.7129342395033","2099.7129342395033","2082.2281648697376","2082.2281648697376","2082.2281648697376"
"121502","2092.7575151431906","2092.7575151431906","2092.7575151431906","2097.383655734269","2097.383655734269","2097.383655734269","2076.5670127892536","2076.5670127892536","2076.5670127892536"
"122271","2099.6538286767004","2099.6538286767004","2099.6538286767004","2101.090250256212","2101.090250256212","2101.090250256212","2082.8620013559184","2082.8620013559184","2082.8620013559184"
"123040","2093.1530724535874","2093.1530724535874","2093.1530724535874","2088.5759176647634","2088.5759176647634","2088.5759176647634","2081.4636948792145","2081.4636948792145","2081.4636948792145"
"123809","2094.980327009185","2094.980327009185","2094.980327009185","2095.672259884722","2095.672259884722","2095.672259884722","2085.7904107106856","2085.7904107106856","2085.7904107106856"
"124578","2104.134944866081","2104.134944866081","2104.134944866081","2096.374363521856","2096.374363521856","2096.374363521856","2091.238441544041","2091.238441544041","2091.238441544041"
"125347","2102.7102598927486","2102.7102598927486","2102.7102598927486","2103.3793934285095","2103.3793934285095","2103.3793934285095","2088.9438496047824","2088.9438496047824","2088.9438496047824"
"126116","2101.2359708956437","2101.2359708956437","2101.2359708956437","2105.71605248918","2105.71605248918","2105.71605248918","2088.883135483646","2088.883135483646","2088.883135483646"
"126885","2093.655170262768","2093.655170262768","2093.655170262768","2094.1734841065886","2094.1734841065886","2094.1734841065886","2096.931522525441","2096.931522525441","2096.931522525441"
"127654","2105.500211212335","2105.500211212335","2105.500211212335","2102.038932723583","2102.038932723583","2102.038932723583","2090.0532582054643","2090.0532582054643","2090.0532582054643"
"128423","2094.118278005256","2094.118278005256","2094.118278005256","2103.4493550539905","2103.4493550539905","2103.4493550539905","2090.459511135468","2090.459511135468","2090.459511135468"
"129192","2098.0950265332453","2098.0950265332453","2098.0950265332453","2101.1707661137616","2101.1707661137616","2101.1707661137616","2093.9243182458576","2093.9243182458576","2093.9243182458576"
"129961","2111.3593621489904","2111.3593621489904","2111.3593621489904","2102.7105253886753","2102.7105253886753","2102.7105253886753","2091.2010615774375","2091.2010615774375","2091.2010615774375"
"130730","2100.6127509877256","2100.6127509877256","2100.6127509877256","2096.0268803599038","2096.0268803599038","2096.0268803599038","2093.6964628378887","2093.6964628378887","2093.6964628378887"
"131499","2103.4210454126046","2103.4210454126046","2103.4210454126046","2097.984017249955","2097.984017249955","2097.984017249955","2093.1371977571002","2093.1371977571002","2093.1371977571002"
"132268","2101.6782656021574","2101.6782656021574","2101.6782656021574","2102.1171248963237","2102.1171248963237","2102.1171248963237","2086.4939864346734","2086.4939864346734","2086.4939864346734"
"133037","2113.355778596078","2113.355778596078","2113.355778596078","2107.1499189380615","2107.1499189380615","2107.1499189380615","2102.161381489446","2102.161381489446","2102.161381489446"
"133806","2113.352390931494","2113.352390931494","2113.352390931494","2103.1804371407434","2103.1804371407434","2103.1804371407434","2088.9981625050486","2088.9981625050486","2088.9981625050486"
"134575","2112.872468490311","2112.872468490311","2112.872468490311","2096.3581000600248","2096.3581000600248","2096.3581000600248","2086.575453999373","2086.575453999373","2086.575453999373"
"135344","2105.8612442601566","2105.8612442601566","2105.8612442601566","2099.8259988293244","2099.8259988293244","2099.8259988293244","2098.949085823706","2098.949085823706","2098.949085823706"
"136113","2097.48928013823","2097.48928013823","2097.48928013823","2097.377787247483","2097.377787247483","2097.377787247483","2091.7703285291554","2091.7703285291554","2091.7703285291554"
"136882","2108.384301468876","2108.384301468876","2108.384301468876","2102.1950085402123","2102.1950085402123","2102.1950085402123","2083.679543425134","2083.679543425134","2083.679543425134"
"137651","2114.6122376341814","2114.6122376341814","2114.6122376341814","2094.974209530827","2094.974209530827","2094.974209530827","2088.8853634672523","2088.8853634672523","2088.8853634672523"
"138420","2103.2675963592355","2103.2675963592355","2103.2675963592355","2112.1972567497214","2112.1972567497214","2112.1972567497214","2095.259837841163","2095.259837841163","2095.259837841163"
"139189","2104.899957622808","2104.899957622808","2104.899957622808","2106.2988484482403","2106.2988484482403","2106.2988484482403","2104.622965437439","2104.622965437439","2104.622965437439"
"139958","2107.7333903600747","2107.7333903600747","2107.7333903600747","2110.0773266277993","2110.0773266277993","2110.0773266277993","2091.5325252316593","2091.5325252316593","2091.5325252316593"
"140727","2106.633023300006","2106.633023300006","2106.633023300006","2107.742109149913","2107.742109149913","2107.742109149913","2107.841534785921","2107.841534785921","2107.841534785921"
"141496","2100.6614127133685","2100.6614127133685","2100.6614127133685","2103.756707885856","2103.756707885856","2103.756707885856","2105.2550389655703","2105.2550389655703","2105.2550389655703"
"142265","2111.2101042148106","2111.2101042148106","2111.2101042148106","2097.574813892441","2097.574813892441","2097.574813892441","2106.755441477466","2106.755441477466","2106.755441477466"
"143034","2116.266990701545","2116.266990701545","2116.266990701545","2099.3369476297325","2099.3369476297325","2099.3369476297325","2108.211487042134","2108.211487042134","2108.211487042134"
"143803","2104.90156405947","2104.90156405947","2104.90156405947","2113.0085821368125","2113.0085821368125","2113.0085821368125","2108.405195710724","2108.405195710724","2108.405195710724"
"144572","2121.862185367847","2121.862185367847","2121.862185367847","2114.3307454030064","2114.3307454030064","2114.3307454030064","2100.199979805423","2100.199979805423","2100.199979805423"
"145341","2107.945386473679","2107.945386473679","2107.945386473679","2101.2017185071663","2101.2017185071663","2101.2017185071663","2102.1761387044885","2102.1761387044885","2102.1761387044885"
"146110","2121.1508575496478","2121.1508575496478","2121.1508575496478","2117.904871155124","2117.904871155124","2117.904871155124","2095.388873269362","2095.388873269362","2095.388873269362"
"146879","2120.05589626209","2120.05589626209","2120.05589626209","2105.0004999979196","2105.0004999979196","2105.0004999979196","2113.9477831792024","2113.9477831792024","2113.9477831792024"
"147648","2118.274873844822","2118.274873844822","2118.274873844822","2105.227674825569","2105.227674825569","2105.227674825569","2099.48105056925","2099.48105056925","2099.48105056925"
"148417","2118.593528995693","2118.593528995693","2118.593528995693","2115.002135168687","2115.002135168687","2115.002135168687","2113.776201784303","2113.776201784303","2113.776201784303"
"149186","2102.1574491266724","2102.1574491266724","2102.1574491266724","2107.3494810506577","2107.3494810506577","2107.3494810506577","2115.7606456464805","2115.7606456464805","2115.7606456464805"
"149955","2117.1539023400724","2117.1539023400724","2117.1539023400724","2113.652744023467","2113.652744023467","2113.652744023467","2104.885916813111","2104.885916813111","2104.885916813111"
"150724","2113.2143776678045","2113.2143776678045","2113.2143776678045","2127.633239396901","2127.633239396901","2127.633239396901","2104.758488974916","2104.758488974916","2104.758488974916"
"151493","2123.2421827226713","2123.2421827226713","2123.2421827226713","2108.2941883489857","2108.2941883489857","2108.2941883489857","2113.5712150167356","2113.5712150167356","2113.5712150167356"
"152262","2124.6464252315022","2124.6464252315022","2124.6464252315022","2110.1907647852227","2110.1907647852227","2110.1907647852227","2103.149887776711","2103.149887776711","2103.149887776711"
"153031","2117.751737543071","2117.751737543071","2117.751737543071","2126.012350302796","2126.012350302796","2126.012350302796","2114.2829398010927","2114.2829398010927","2114.2829398010927"
"153800","2115.8272748464988","2115.8272748464988","2115.8272748464988","2124.70307426395","2124.70307426395","2124.70307426395","2105.368610752737","2105.368610752737","2105.368610752737"
"154569","2116.1847495701973","2116.1847495701973","2116.1847495701973","2117.3283277936284","2117.3283277936284","2117.3283277936284","2114.964837055818","2114.964837055818","2114.964837055818"
"155338","2125.272195076602","2125.272195076602","2125.272195076602","2116.8026704234694","2116.8026704234694","2116.8026704234694","2113.5693684799407","2113.5693684799407","2113.5693684799407"
"156107","2109.945178148997","2109.945178148997","2109.945178148997","2120.223617440038","2120.223617440038","2120.223617440038","2107.3248509855403","2107.3248509855403","2107.3248509855403"
"156876","2121.883758319773","2121.883758319773","2121.883758319773","2123.3708319595794","2123.3708319595794","2123.3708319595794","2111.017635971848","2111.017635971848","2111.017635971848"
"157645","2117.168030644919","2117.168030644919","2117.168030644919","2127.1939206591032","2127.1939206591032","2127.1939206591032","2113.4107964247482","2113.4107964247482","2113.4107964247482"
"158414","2119.863159561445","2119.863159561445","2119.863159561445","2122.8668202934437","2122.8668202934437","2122.8668202934437","2109.3572839569597","2109.3572839569597","2109.3572839569597"
"159183","2123.3873358896954","2123.3873358896954","2123.3873358896954","2120.1882304541123","2120.1882304541123","2120.1882304541123","2121.350160042874","2121.350160042874","2121.350160042874"
"159952","2115.996765256123","2115.996765256123","2115.996765256123","2126.016900525612","2126.016900525612","2126.016900525612","2116.7650066579145","2116.7650066579145","2116.7650066579145"
"160721","2131.4225163898295","2131.4225163898295","2131.4225163898295","2116.323608791788","2116.323608791788","2116.323608791788","2116.356458295579","2116.356458295579","2116.356458295579"
"161490","2120.9253898385427","2120.9253898385427","2120.9253898385427","2119.06456453507","2119.06456453507","2119.06456453507","2110.706315014391","2110.706315014391","2110.706315014391"
"162259","2131.7951325202994","2131.7951325202994","2131.7951325202994","2129.2092445778567","2129.2092445778567","2129.2092445778567","2114.6191798053187","2114.6191798053187","2114.6191798053187"
"163028","2124.226856159808","2124.226856159808","2124.226856159808","2118.312331137857","2118.312331137857","2118.312331137857","2111.307594431886","2111.307594431886","2111.307594431886"
"163797","2129.013832088024","2129.013832088024","2129.013832088024","2130.42017629999","2130.42017629999","2130.42017629999","2123.7137161356795","2123.7137161356795","2123.7137161356795"
"164566","2129.399033596836","2129.399033596836","2129.399033596836","2125.34929166291","2125.34929166291","2125.34929166291","2121.789036462765","2121.789036462765","2121.789036462765"
"165335","2127.3688461489273","2127.3688461489273","2127.3688461489273","2111.2832042561026","2111.2832042561026","2111.2832042561026","2119.9077183736845","2119.9077183736845","2119.9077183736845"
"166104","2123.9991995946853","2123.9991995946853","2123.9991995946853","2131.8076516771816","2131.8076516771816","2131.8076516771816","2114.920261663273","2114.920261663273","2114.920261663273"
"166873","2112.620946718775","2112.620946718775","2112.620946718775","2126.0541397339107","2126.0541397339107","2126.0541397339107","2124.342933802964","2124.342933802964","2124.342933802964"
"167642","2133.1511175759824","2133.1511175759824","2133.1511175759824","2124.7310465520727","2124.7310465520727","2124.7310465520727","2114.2976968477137","2114.2976968477137","2114.2976968477137"
"168411","2130.9628111689526","2130.9628111689526","2130.9628111689526","2122.51784706902","2122.51784706902","2122.51784706902","2121.3335912110724","2121.3335912110724","2121.3335912110724"
"169180","2132.5943951142644","2132.5943951142644","2132.5943951142644","2133.976583063872","2133.976583063872","2133.976583063872","2123.5112305594125","2123.5112305594125","2123.5112305594125"
"169949","2127.689185657632","2127.689185657632","2127.689185657632","2130.0512161431197","2130.0512161431197","2130.0512161431197","2125.8192047661682","2125.8192047661682","2125.8192047661682"
"170718","2115.1196196078167","2115.1196196078167","2115.1196196078167","2129.5688405906217","2129.5688405906217","2129.5688405906217","2117.134614196411","2117.134614196411","2117.134614196411"
"171487","2124.225346457506","2124.225346457506","2124.225346457506","2128.95147789033","2128.95147789033","2128.95147789033","2119.0553584373083","2119.0553584373083","2119.0553584373083"
"172256","2114.046416880195","2114.046416880195","2114.046416880195","2120.5079928470973","2120.5079928470973","2120.5079928470973","2114.851824784224","2114.851824784224","2114.851824784224"
"173025","2120.216803098431","2120.216803098431","2120.216803098431","2136.99555265643","2136.99555265643","2136.99555265643","2123.329060153285","2123.329060153285","2123.329060153285"
"173794","2135.60411024315","2135.60411024315","2135.60411024315","2128.063862506583","2128.063862506583","2128.063862506583","2118.257947803041","2118.257947803041","2118.257947803041"
"174563","2129.4849980911345","2129.4849980911345","2129.4849980911345","2122.4012860343137","2122.4012860343137","2122.4012860343137","2124.9684468804753","2124.9684468804753","2124.9684468804753"
